pizza,weekdays,month,hour,size,how_many_times_ordered
The Chicken Pesto Pizza,tuesday,7,18,M,1
The Chicken Pesto Pizza,tuesday,7,18,S,2
The Chicken Pesto Pizza,tuesday,7,20,S,1
The Chicken Pesto Pizza,tuesday,8,11,L,1
The Chicken Pesto Pizza,tuesday,8,11,M,1
The Chicken Pesto Pizza,tuesday,8,12,M,1
The Chicken Pesto Pizza,tuesday,8,12,S,1
The Chicken Pesto Pizza,tuesday,8,13,M,1
The Chicken Pesto Pizza,tuesday,8,13,S,1
The Chicken Pesto Pizza,tuesday,8,18,L,2
The Chicken Pesto Pizza,tuesday,8,19,L,1
The Chicken Pesto Pizza,tuesday,8,20,M,1
The Chicken Pesto Pizza,tuesday,9,12,L,1
The Chicken Pesto Pizza,tuesday,9,13,M,1
The Chicken Pesto Pizza,tuesday,9,14,L,2
The Chicken Pesto Pizza,tuesday,9,15,L,2
The Chicken Pesto Pizza,tuesday,9,15,M,1
The Chicken Pesto Pizza,tuesday,9,19,L,1
The Chicken Pesto Pizza,tuesday,9,22,L,2
The Chicken Pesto Pizza,tuesday,9,22,M,1
The Chicken Pesto Pizza,tuesday,10,12,L,1
The Chicken Pesto Pizza,tuesday,10,12,M,1
The Chicken Pesto Pizza,tuesday,10,13,S,1
The Chicken Pesto Pizza,tuesday,10,18,M,1
The Chicken Pesto Pizza,tuesday,10,19,L,2
The Chicken Pesto Pizza,tuesday,10,22,M,1
The Chicken Pesto Pizza,tuesday,11,12,L,1
The Chicken Pesto Pizza,tuesday,11,12,S,1
The Chicken Pesto Pizza,tuesday,11,13,L,2
The Chicken Pesto Pizza,tuesday,11,13,M,1
The Chicken Pesto Pizza,tuesday,11,16,M,1
The Chicken Pesto Pizza,tuesday,11,17,L,1
The Chicken Pesto Pizza,tuesday,11,17,M,1
The Chicken Pesto Pizza,tuesday,11,18,L,1
The Chicken Pesto Pizza,tuesday,11,19,S,1
The Chicken Pesto Pizza,tuesday,11,20,S,1
The Chicken Pesto Pizza,tuesday,12,11,M,2
The Chicken Pesto Pizza,tuesday,12,11,S,1
The Chicken Pesto Pizza,tuesday,12,12,M,1
The Chicken Pesto Pizza,tuesday,12,13,M,1
The Chicken Pesto Pizza,tuesday,12,13,S,1
The Chicken Pesto Pizza,tuesday,12,14,S,1
The Chicken Pesto Pizza,tuesday,12,15,M,1
The Chicken Pesto Pizza,tuesday,12,16,S,1
The Chicken Pesto Pizza,tuesday,12,17,S,1
The Chicken Pesto Pizza,tuesday,12,19,M,1
The Chicken Pesto Pizza,tuesday,12,20,L,1
The Chicken Pesto Pizza,wednesday,1,11,L,1
The Chicken Pesto Pizza,wednesday,1,11,S,1
The Chicken Pesto Pizza,wednesday,1,13,M,2
The Chicken Pesto Pizza,wednesday,1,14,S,1
The Chicken Pesto Pizza,wednesday,1,15,S,1
The Chicken Pesto Pizza,wednesday,1,16,L,1
The Chicken Pesto Pizza,wednesday,1,18,L,4
The Chicken Pesto Pizza,wednesday,1,18,M,2
The Chicken Pesto Pizza,wednesday,1,18,S,1
The Chicken Pesto Pizza,wednesday,1,19,L,1
The Chicken Pesto Pizza,wednesday,1,19,S,1
The Chicken Pesto Pizza,wednesday,2,11,S,2
The Chicken Pesto Pizza,wednesday,2,12,L,1
The Chicken Pesto Pizza,wednesday,2,13,M,1
The Chicken Pesto Pizza,wednesday,2,13,S,2
The Chicken Pesto Pizza,wednesday,2,14,L,1
The Chicken Pesto Pizza,wednesday,2,15,S,1
The Chicken Pesto Pizza,wednesday,2,17,L,1
The Chicken Pesto Pizza,wednesday,2,17,S,1
The Chicken Pesto Pizza,wednesday,2,18,L,1
The Chicken Pesto Pizza,wednesday,2,18,M,1
The Chicken Pesto Pizza,wednesday,2,18,S,1
The Chicken Pesto Pizza,wednesday,2,20,L,1
The Chicken Pesto Pizza,wednesday,2,20,S,1
The Chicken Pesto Pizza,wednesday,3,12,L,1
The Chicken Pesto Pizza,wednesday,3,12,M,1
The Chicken Pesto Pizza,wednesday,3,13,L,1
The Chicken Pesto Pizza,wednesday,3,16,L,1
The Chicken Pesto Pizza,wednesday,3,16,M,1
The Chicken Pesto Pizza,wednesday,3,17,L,1
The Chicken Pesto Pizza,wednesday,3,17,M,1
The Chicken Pesto Pizza,wednesday,3,17,S,1
The Chicken Pesto Pizza,wednesday,3,18,M,1
The Chicken Pesto Pizza,wednesday,4,11,L,3
The Chicken Pesto Pizza,wednesday,4,11,M,1
The Chicken Pesto Pizza,wednesday,4,13,L,1
The Chicken Pesto Pizza,wednesday,4,13,M,1
The Chicken Pesto Pizza,wednesday,4,13,S,1
The Chicken Pesto Pizza,wednesday,4,14,L,1
The Chicken Pesto Pizza,wednesday,4,16,L,3
The Chicken Pesto Pizza,wednesday,4,16,S,2
The Chicken Pesto Pizza,wednesday,4,17,L,2
The Chicken Pesto Pizza,wednesday,4,17,S,1
The Chicken Pesto Pizza,wednesday,4,18,L,1
The Chicken Pesto Pizza,wednesday,5,11,L,1
The Chicken Pesto Pizza,wednesday,5,12,L,1
The Chicken Pesto Pizza,wednesday,5,12,S,1
The Chicken Pesto Pizza,wednesday,5,14,L,1
The Chicken Pesto Pizza,wednesday,5,14,M,1
The Chicken Pesto Pizza,wednesday,5,17,S,1
The Chicken Pesto Pizza,wednesday,5,18,M,2
The Chicken Pesto Pizza,wednesday,6,11,S,1
The Chicken Pesto Pizza,wednesday,6,12,S,1
The Chicken Pesto Pizza,wednesday,6,13,L,1
The Chicken Pesto Pizza,wednesday,6,13,S,1
The Chicken Pesto Pizza,wednesday,6,16,L,1
The Chicken Pesto Pizza,wednesday,6,16,S,1
The Chicken Pesto Pizza,wednesday,6,19,L,1
The Chicken Pesto Pizza,wednesday,6,20,M,1
The Chicken Pesto Pizza,wednesday,7,12,M,3
The Chicken Pesto Pizza,wednesday,7,12,S,1
The Chicken Pesto Pizza,wednesday,7,13,M,1
The Chicken Pesto Pizza,wednesday,7,13,S,1
The Chicken Pesto Pizza,wednesday,7,14,L,1
The Chicken Pesto Pizza,wednesday,7,14,S,1
The Chicken Pesto Pizza,wednesday,7,15,S,1
The Chicken Pesto Pizza,wednesday,7,16,L,1
The Chicken Pesto Pizza,wednesday,7,17,L,1
The Chicken Pesto Pizza,wednesday,7,17,M,3
The Chicken Pesto Pizza,wednesday,7,18,L,2
The Chicken Pesto Pizza,wednesday,7,18,M,1
The Chicken Pesto Pizza,wednesday,7,19,M,1
The Chicken Pesto Pizza,wednesday,8,11,L,1
The Chicken Pesto Pizza,wednesday,8,11,M,1
The Chicken Pesto Pizza,wednesday,8,12,L,1
The Chicken Pesto Pizza,wednesday,8,15,M,1
The Chicken Pesto Pizza,wednesday,8,16,L,1
The Chicken Pesto Pizza,wednesday,8,16,M,1
The Chicken Pesto Pizza,wednesday,8,17,M,1
The Chicken Pesto Pizza,wednesday,8,18,L,1
The Chicken Pesto Pizza,wednesday,8,19,S,1
The Chicken Pesto Pizza,wednesday,8,21,L,1
The Chicken Pesto Pizza,wednesday,9,11,L,2
The Chicken Pesto Pizza,wednesday,9,12,L,1
The Chicken Pesto Pizza,wednesday,9,12,S,1
The Chicken Pesto Pizza,wednesday,9,13,L,1
The Chicken Pesto Pizza,wednesday,9,14,L,1
The Chicken Pesto Pizza,wednesday,9,17,M,1
The Chicken Pesto Pizza,wednesday,9,17,S,1
The Chicken Pesto Pizza,wednesday,9,18,L,2
The Chicken Pesto Pizza,wednesday,9,18,S,1
The Chicken Pesto Pizza,wednesday,9,21,S,1
The Chicken Pesto Pizza,wednesday,10,11,L,1
The Chicken Pesto Pizza,wednesday,10,12,S,1
The Chicken Pesto Pizza,wednesday,10,13,S,2
The Chicken Pesto Pizza,wednesday,10,16,L,1
The Chicken Pesto Pizza,wednesday,10,17,L,1
The Chicken Pesto Pizza,wednesday,10,17,S,2
The Chicken Pesto Pizza,wednesday,10,19,L,1
The Chicken Pesto Pizza,wednesday,10,19,M,1
The Chicken Pesto Pizza,wednesday,10,20,L,1
The Chicken Pesto Pizza,wednesday,10,20,S,1
The Chicken Pesto Pizza,wednesday,10,22,S,1
The Chicken Pesto Pizza,wednesday,11,12,M,1
The Chicken Pesto Pizza,wednesday,11,12,S,1
The Chicken Pesto Pizza,wednesday,11,14,M,1
The Chicken Pesto Pizza,wednesday,11,16,L,1
The Chicken Pesto Pizza,wednesday,11,18,L,2
The Chicken Pesto Pizza,wednesday,11,18,M,1
The Chicken Pesto Pizza,wednesday,11,19,M,1
The Chicken Pesto Pizza,wednesday,11,19,S,1
The Chicken Pesto Pizza,wednesday,11,20,L,1
The Chicken Pesto Pizza,wednesday,12,11,S,1
The Chicken Pesto Pizza,wednesday,12,13,S,2
The Chicken Pesto Pizza,wednesday,12,17,M,1
The Chicken Pesto Pizza,wednesday,12,18,M,1
The Chicken Pesto Pizza,wednesday,12,19,L,1
The Chicken Pesto Pizza,wednesday,12,19,S,1
The Classic Deluxe Pizza,friday,1,11,M,1
The Classic Deluxe Pizza,friday,1,11,S,1
The Classic Deluxe Pizza,friday,1,12,M,1
The Classic Deluxe Pizza,friday,1,12,S,4
The Classic Deluxe Pizza,friday,1,13,M,4
The Classic Deluxe Pizza,friday,1,13,S,1
The Classic Deluxe Pizza,friday,1,14,L,2
The Classic Deluxe Pizza,friday,1,14,M,1
The Classic Deluxe Pizza,friday,1,14,S,1
The Classic Deluxe Pizza,friday,1,15,L,1
The Classic Deluxe Pizza,friday,1,15,S,1
The Classic Deluxe Pizza,friday,1,16,M,1
The Classic Deluxe Pizza,friday,1,17,L,1
The Classic Deluxe Pizza,friday,1,17,M,3
The Classic Deluxe Pizza,friday,1,17,S,1
The Classic Deluxe Pizza,friday,1,18,L,1
The Classic Deluxe Pizza,friday,1,18,M,2
The Classic Deluxe Pizza,friday,1,19,M,2
The Classic Deluxe Pizza,friday,1,19,S,1
The Classic Deluxe Pizza,friday,1,20,S,2
The Classic Deluxe Pizza,friday,1,21,M,3
The Classic Deluxe Pizza,friday,1,21,S,2
The Classic Deluxe Pizza,friday,1,22,M,1
The Classic Deluxe Pizza,friday,1,22,S,1
The Classic Deluxe Pizza,friday,2,11,M,1
The Classic Deluxe Pizza,friday,2,11,S,1
The Classic Deluxe Pizza,friday,2,12,M,2
The Classic Deluxe Pizza,friday,2,12,S,1
The Classic Deluxe Pizza,friday,2,13,L,3
The Classic Deluxe Pizza,friday,2,13,M,2
The Classic Deluxe Pizza,friday,2,13,S,1
The Classic Deluxe Pizza,friday,2,14,M,1
The Classic Deluxe Pizza,friday,2,15,M,1
The Classic Deluxe Pizza,friday,2,16,M,1
The Classic Deluxe Pizza,friday,2,16,S,1
The Classic Deluxe Pizza,friday,2,17,L,1
The Classic Deluxe Pizza,friday,2,17,S,2
The Classic Deluxe Pizza,friday,2,18,L,1
The Classic Deluxe Pizza,friday,2,18,M,1
The Classic Deluxe Pizza,friday,2,20,M,3
The Classic Deluxe Pizza,friday,2,21,L,1
The Classic Deluxe Pizza,friday,2,21,M,1
The Classic Deluxe Pizza,friday,2,21,S,1
The Classic Deluxe Pizza,friday,2,22,M,1
The Classic Deluxe Pizza,friday,3,11,M,1
The Classic Deluxe Pizza,friday,3,12,L,2
The Classic Deluxe Pizza,friday,3,12,M,3
The Classic Deluxe Pizza,friday,3,12,S,5
The Classic Deluxe Pizza,friday,3,13,S,2
The Classic Deluxe Pizza,friday,3,14,M,2
The Classic Deluxe Pizza,friday,3,15,S,1
The Classic Deluxe Pizza,friday,3,16,M,2
The Classic Deluxe Pizza,friday,3,16,S,2
The Classic Deluxe Pizza,friday,3,17,L,1
The Classic Deluxe Pizza,friday,3,17,M,1
The Classic Deluxe Pizza,friday,3,17,S,1
The Classic Deluxe Pizza,friday,3,18,L,1
The Classic Deluxe Pizza,friday,3,18,M,2
The Classic Deluxe Pizza,friday,3,18,S,2
The Classic Deluxe Pizza,friday,3,19,L,1
The Classic Deluxe Pizza,friday,3,19,M,1
The Classic Deluxe Pizza,friday,3,19,S,1
The Classic Deluxe Pizza,friday,3,20,M,1
The Classic Deluxe Pizza,friday,3,20,S,1
The Classic Deluxe Pizza,friday,3,21,M,1
The Classic Deluxe Pizza,friday,4,12,M,4
The Classic Deluxe Pizza,friday,4,12,S,2
The Classic Deluxe Pizza,friday,4,13,M,2
The Classic Deluxe Pizza,friday,4,13,S,1
The Classic Deluxe Pizza,friday,4,14,L,1
The Classic Deluxe Pizza,friday,4,15,S,2
The Classic Deluxe Pizza,friday,4,16,M,1
The Classic Deluxe Pizza,friday,4,16,S,1
The Classic Deluxe Pizza,friday,4,17,M,2
The Classic Deluxe Pizza,friday,4,17,S,2
The Classic Deluxe Pizza,friday,4,18,M,2
The Classic Deluxe Pizza,friday,4,19,L,1
The Classic Deluxe Pizza,friday,4,19,M,1
The Classic Deluxe Pizza,friday,4,19,S,1
The Classic Deluxe Pizza,friday,4,20,L,1
The Classic Deluxe Pizza,friday,4,20,M,1
The Classic Deluxe Pizza,friday,4,20,S,2
The Classic Deluxe Pizza,friday,4,22,L,1
The Classic Deluxe Pizza,friday,4,22,M,2
The Classic Deluxe Pizza,friday,5,11,L,1
The Classic Deluxe Pizza,friday,5,11,M,1
The Classic Deluxe Pizza,friday,5,11,S,1
The Classic Deluxe Pizza,friday,5,12,L,4
The Classic Deluxe Pizza,friday,5,12,M,3
The Classic Deluxe Pizza,friday,5,13,L,1
The Classic Deluxe Pizza,friday,5,13,M,4
The Classic Deluxe Pizza,friday,5,13,S,1
The Classic Deluxe Pizza,friday,5,15,M,1
The Classic Deluxe Pizza,friday,5,15,S,1
The Classic Deluxe Pizza,friday,5,16,L,1
The Classic Deluxe Pizza,friday,5,16,M,2
The Classic Deluxe Pizza,friday,5,17,L,1
The Classic Deluxe Pizza,friday,5,17,M,4
The Classic Deluxe Pizza,friday,5,17,S,2
The Classic Deluxe Pizza,friday,5,18,L,2
The Classic Deluxe Pizza,friday,5,18,M,1
The Classic Deluxe Pizza,friday,5,18,S,1
The Classic Deluxe Pizza,friday,5,19,L,2
The Classic Deluxe Pizza,friday,5,19,M,3
The Classic Deluxe Pizza,friday,5,19,S,1
The Classic Deluxe Pizza,friday,5,20,M,4
The Classic Deluxe Pizza,friday,5,21,L,1
The Classic Deluxe Pizza,friday,5,21,S,1
The Classic Deluxe Pizza,friday,5,22,M,1
The Classic Deluxe Pizza,friday,6,12,L,1
The Classic Deluxe Pizza,friday,6,12,M,1
The Classic Deluxe Pizza,friday,6,13,M,1
The Classic Deluxe Pizza,friday,6,14,L,3
The Classic Deluxe Pizza,friday,6,14,M,4
The Classic Deluxe Pizza,friday,6,16,L,1
The Classic Deluxe Pizza,friday,6,16,M,1
The Classic Deluxe Pizza,friday,6,16,S,4
The Classic Deluxe Pizza,friday,6,17,M,1
The Classic Deluxe Pizza,friday,6,18,L,1
The Classic Deluxe Pizza,friday,6,18,M,1
The Classic Deluxe Pizza,friday,6,18,S,1
The Classic Deluxe Pizza,friday,6,19,M,1
The Classic Deluxe Pizza,friday,6,20,L,1
The Classic Deluxe Pizza,friday,6,21,M,2
The Classic Deluxe Pizza,friday,6,21,S,1
The Classic Deluxe Pizza,friday,6,22,M,1
The Classic Deluxe Pizza,friday,7,12,M,1
The Classic Deluxe Pizza,friday,7,12,S,1
The Classic Deluxe Pizza,friday,7,13,L,2
The Classic Deluxe Pizza,friday,7,13,M,3
The Classic Deluxe Pizza,friday,7,13,S,2
The Classic Deluxe Pizza,friday,7,14,L,2
The Classic Deluxe Pizza,friday,7,14,M,3
The Classic Deluxe Pizza,friday,7,14,S,1
The Classic Deluxe Pizza,friday,7,15,M,2
The Classic Deluxe Pizza,friday,7,15,S,1
The Classic Deluxe Pizza,friday,7,16,L,1
The Classic Deluxe Pizza,friday,7,16,M,1
The Classic Deluxe Pizza,friday,7,16,S,1
The Classic Deluxe Pizza,friday,7,17,S,2
The Classic Deluxe Pizza,friday,7,18,L,1
The Classic Deluxe Pizza,friday,7,18,M,3
The Classic Deluxe Pizza,friday,7,18,S,6
The Classic Deluxe Pizza,friday,7,19,L,1
The Classic Deluxe Pizza,friday,7,19,M,4
The Classic Deluxe Pizza,friday,7,19,S,1
The Classic Deluxe Pizza,friday,7,20,L,1
The Classic Deluxe Pizza,friday,7,20,M,3
The Classic Deluxe Pizza,friday,7,21,M,1
The Classic Deluxe Pizza,friday,7,21,S,2
The Classic Deluxe Pizza,friday,7,22,L,2
The Classic Deluxe Pizza,friday,8,11,M,1
The Classic Deluxe Pizza,friday,8,12,L,1
The Classic Deluxe Pizza,friday,8,12,M,5
The Classic Deluxe Pizza,friday,8,12,S,1
The Classic Deluxe Pizza,friday,8,13,M,1
The Classic Deluxe Pizza,friday,8,13,S,2
The Classic Deluxe Pizza,friday,8,15,M,1
The Classic Deluxe Pizza,friday,8,16,L,1
The Classic Deluxe Pizza,friday,8,16,M,1
The Classic Deluxe Pizza,friday,8,16,S,1
The Classic Deluxe Pizza,friday,8,17,M,3
The Classic Deluxe Pizza,friday,8,18,M,2
The Classic Deluxe Pizza,friday,8,18,S,2
The Classic Deluxe Pizza,friday,8,19,L,1
The Classic Deluxe Pizza,friday,8,19,M,3
The Classic Deluxe Pizza,friday,8,19,S,2
The Classic Deluxe Pizza,friday,8,20,S,1
The Classic Deluxe Pizza,friday,8,21,M,2
The Classic Deluxe Pizza,friday,8,21,S,1
The Classic Deluxe Pizza,friday,8,22,M,2
The Classic Deluxe Pizza,friday,8,22,S,1
The Classic Deluxe Pizza,friday,9,11,L,2
The Classic Deluxe Pizza,friday,9,11,M,1
The Classic Deluxe Pizza,friday,9,11,S,1
The Classic Deluxe Pizza,friday,9,12,L,2
The Classic Deluxe Pizza,friday,9,12,M,1
The Classic Deluxe Pizza,friday,9,12,S,1
The Classic Deluxe Pizza,friday,9,13,M,1
The Classic Deluxe Pizza,friday,9,13,S,1
The Classic Deluxe Pizza,friday,9,14,S,3
The Classic Deluxe Pizza,friday,9,15,M,1
The Classic Deluxe Pizza,friday,9,17,L,1
The Classic Deluxe Pizza,friday,9,17,M,2
The Classic Deluxe Pizza,friday,9,18,L,2
The Classic Deluxe Pizza,friday,9,18,M,2
The Classic Deluxe Pizza,friday,9,19,M,1
The Classic Deluxe Pizza,friday,9,20,M,1
The Classic Deluxe Pizza,friday,9,20,S,1
The Classic Deluxe Pizza,friday,9,22,L,1
The Classic Deluxe Pizza,friday,9,22,M,1
The Classic Deluxe Pizza,friday,10,11,L,2
The Classic Deluxe Pizza,friday,10,11,M,1
The Classic Deluxe Pizza,friday,10,11,S,1
The Classic Deluxe Pizza,friday,10,12,L,1
The Classic Deluxe Pizza,friday,10,12,M,3
The Classic Deluxe Pizza,friday,10,12,S,1
The Classic Deluxe Pizza,friday,10,13,M,4
The Classic Deluxe Pizza,friday,10,13,S,2
The Classic Deluxe Pizza,friday,10,14,S,1
The Classic Deluxe Pizza,friday,10,15,M,2
The Classic Deluxe Pizza,friday,10,15,S,2
The Classic Deluxe Pizza,friday,10,16,M,1
The Classic Deluxe Pizza,friday,10,16,S,1
The Classic Deluxe Pizza,friday,10,18,L,2
The Classic Deluxe Pizza,friday,10,18,M,5
The Classic Deluxe Pizza,friday,10,19,S,1
The Classic Deluxe Pizza,friday,10,20,S,1
The Classic Deluxe Pizza,friday,10,21,L,2
The Classic Deluxe Pizza,friday,10,21,M,2
The Classic Deluxe Pizza,friday,10,22,M,1
The Classic Deluxe Pizza,friday,10,22,S,1
The Classic Deluxe Pizza,friday,11,11,S,3
The Classic Deluxe Pizza,friday,11,12,M,4
The Classic Deluxe Pizza,friday,11,13,M,1
The Classic Deluxe Pizza,friday,11,13,S,2
The Classic Deluxe Pizza,friday,11,14,M,1
The Classic Deluxe Pizza,friday,11,14,S,1
The Classic Deluxe Pizza,friday,11,15,L,1
The Classic Deluxe Pizza,friday,11,15,M,1
The Classic Deluxe Pizza,friday,11,16,M,3
The Classic Deluxe Pizza,friday,11,17,L,1
The Classic Deluxe Pizza,friday,11,17,M,2
The Classic Deluxe Pizza,friday,11,17,S,1
The Classic Deluxe Pizza,friday,11,18,L,3
The Classic Deluxe Pizza,friday,11,18,M,4
The Classic Deluxe Pizza,friday,11,18,S,2
The Classic Deluxe Pizza,friday,11,19,M,2
The Classic Deluxe Pizza,friday,11,20,M,4
The Classic Deluxe Pizza,friday,11,20,S,2
The Classic Deluxe Pizza,friday,11,21,M,2
The Classic Deluxe Pizza,friday,11,22,L,1
The Classic Deluxe Pizza,friday,11,22,S,1
The Classic Deluxe Pizza,friday,12,12,L,1
The Classic Deluxe Pizza,friday,12,12,M,3
The Classic Deluxe Pizza,friday,12,12,S,2
The Classic Deluxe Pizza,friday,12,13,M,2
The Classic Deluxe Pizza,friday,12,13,S,1
The Classic Deluxe Pizza,friday,12,15,M,2
The Classic Deluxe Pizza,friday,12,17,M,3
The Classic Deluxe Pizza,friday,12,18,M,2
The Classic Deluxe Pizza,friday,12,18,S,1
The Classic Deluxe Pizza,friday,12,19,L,1
The Classic Deluxe Pizza,friday,12,20,S,1
The Classic Deluxe Pizza,friday,12,21,M,1
The Classic Deluxe Pizza,friday,12,22,M,1
The Classic Deluxe Pizza,monday,1,11,M,2
The Classic Deluxe Pizza,monday,1,12,L,1
The Classic Deluxe Pizza,monday,1,12,M,1
The Classic Deluxe Pizza,monday,1,13,M,1
The Classic Deluxe Pizza,monday,1,14,L,1
The Classic Deluxe Pizza,monday,1,14,M,2
The Classic Deluxe Pizza,monday,1,14,S,1
The Classic Deluxe Pizza,monday,1,16,M,1
The Classic Deluxe Pizza,monday,1,16,S,1
The Classic Deluxe Pizza,monday,1,17,S,3
The Classic Deluxe Pizza,monday,1,18,L,1
The Classic Deluxe Pizza,monday,1,18,S,2
The Classic Deluxe Pizza,monday,1,19,M,1
The Classic Deluxe Pizza,monday,1,19,S,2
The Classic Deluxe Pizza,monday,1,21,L,1
The Classic Deluxe Pizza,monday,2,11,M,1
The Classic Deluxe Pizza,monday,2,11,S,1
The Classic Deluxe Pizza,monday,2,12,M,3
The Classic Deluxe Pizza,monday,2,12,S,1
The Classic Deluxe Pizza,monday,2,13,M,1
The Classic Deluxe Pizza,monday,2,15,M,1
The Classic Deluxe Pizza,monday,2,16,L,1
The Classic Deluxe Pizza,monday,2,16,M,1
The Classic Deluxe Pizza,monday,2,17,L,1
The Classic Deluxe Pizza,monday,2,17,M,1
The Classic Deluxe Pizza,monday,2,17,S,1
The Classic Deluxe Pizza,monday,2,18,L,1
The Classic Deluxe Pizza,monday,2,18,M,2
The Classic Deluxe Pizza,monday,2,18,S,1
The Classic Deluxe Pizza,monday,2,19,S,1
The Classic Deluxe Pizza,monday,2,21,L,1
The Classic Deluxe Pizza,monday,3,11,L,1
The Classic Deluxe Pizza,monday,3,11,M,1
The Classic Deluxe Pizza,monday,3,12,L,2
The Classic Deluxe Pizza,monday,3,12,M,3
The Classic Deluxe Pizza,monday,3,12,S,1
The Classic Deluxe Pizza,monday,3,13,L,1
The Classic Deluxe Pizza,monday,3,13,M,5
The Classic Deluxe Pizza,monday,3,14,S,1
The Classic Deluxe Pizza,monday,3,16,L,1
The Classic Deluxe Pizza,monday,3,16,M,5
The Classic Deluxe Pizza,monday,3,16,S,2
The Classic Deluxe Pizza,monday,3,17,L,2
The Classic Deluxe Pizza,monday,3,17,M,2
The Classic Deluxe Pizza,monday,3,18,M,1
The Classic Deluxe Pizza,monday,3,19,M,3
The Classic Deluxe Pizza,monday,3,20,M,1
The Classic Deluxe Pizza,monday,3,21,M,3
The Classic Deluxe Pizza,monday,4,11,S,1
The Classic Deluxe Pizza,monday,4,12,L,1
The Classic Deluxe Pizza,monday,4,12,M,3
The Classic Deluxe Pizza,monday,4,12,S,1
The Classic Deluxe Pizza,monday,4,13,M,2
The Classic Deluxe Pizza,monday,4,13,S,2
The Classic Deluxe Pizza,monday,4,14,M,1
The Classic Deluxe Pizza,monday,4,14,S,1
The Classic Deluxe Pizza,monday,4,15,L,1
The Classic Deluxe Pizza,monday,4,15,M,2
The Classic Deluxe Pizza,monday,4,15,S,1
The Classic Deluxe Pizza,monday,4,16,L,1
The Classic Deluxe Pizza,monday,4,16,S,1
The Classic Deluxe Pizza,monday,4,17,M,1
The Classic Deluxe Pizza,monday,4,18,M,1
The Classic Deluxe Pizza,monday,4,18,S,1
The Classic Deluxe Pizza,monday,4,19,L,1
The Classic Deluxe Pizza,monday,4,20,S,1
The Classic Deluxe Pizza,monday,4,21,M,2
The Classic Deluxe Pizza,monday,4,21,S,1
The Classic Deluxe Pizza,monday,4,22,L,1
The Classic Deluxe Pizza,monday,5,11,L,1
The Classic Deluxe Pizza,monday,5,11,M,1
The Classic Deluxe Pizza,monday,5,11,S,1
The Classic Deluxe Pizza,monday,5,12,L,1
The Classic Deluxe Pizza,monday,5,12,M,1
The Classic Deluxe Pizza,monday,5,12,S,1
The Classic Deluxe Pizza,monday,5,13,M,1
The Classic Deluxe Pizza,monday,5,13,S,2
The Classic Deluxe Pizza,monday,5,14,L,1
The Classic Deluxe Pizza,monday,5,14,M,3
The Classic Deluxe Pizza,monday,5,14,S,1
The Classic Deluxe Pizza,monday,5,15,L,2
The Classic Deluxe Pizza,monday,5,16,S,2
The Classic Deluxe Pizza,monday,5,17,L,1
The Classic Deluxe Pizza,monday,5,17,M,4
The Classic Deluxe Pizza,monday,5,17,S,2
The Classic Deluxe Pizza,monday,5,18,L,1
The Classic Deluxe Pizza,monday,5,18,M,2
The Classic Deluxe Pizza,monday,5,19,L,2
The Classic Deluxe Pizza,monday,5,19,M,1
The Classic Deluxe Pizza,monday,5,19,S,1
The Classic Deluxe Pizza,monday,5,21,M,1
The Classic Deluxe Pizza,monday,6,11,M,1
The Classic Deluxe Pizza,monday,6,12,M,3
The Classic Deluxe Pizza,monday,6,12,S,4
The Classic Deluxe Pizza,monday,6,13,M,3
The Classic Deluxe Pizza,monday,6,13,S,1
The Classic Deluxe Pizza,monday,6,14,L,1
The Classic Deluxe Pizza,monday,6,15,M,1
The Classic Deluxe Pizza,monday,6,16,M,1
The Classic Deluxe Pizza,monday,6,16,S,2
The Classic Deluxe Pizza,monday,6,17,L,1
The Classic Deluxe Pizza,monday,6,17,M,4
The Classic Deluxe Pizza,monday,6,17,S,1
The Classic Deluxe Pizza,monday,6,18,L,3
The Classic Deluxe Pizza,monday,6,18,M,2
The Classic Deluxe Pizza,monday,6,19,L,1
The Classic Deluxe Pizza,monday,6,19,M,1
The Classic Deluxe Pizza,monday,6,19,S,1
The Classic Deluxe Pizza,monday,6,21,S,1
The Classic Deluxe Pizza,monday,7,11,L,1
The Classic Deluxe Pizza,monday,7,11,M,3
The Classic Deluxe Pizza,monday,7,12,M,1
The Classic Deluxe Pizza,monday,7,12,S,3
The Classic Deluxe Pizza,monday,7,13,L,2
The Classic Deluxe Pizza,monday,7,13,M,5
The Classic Deluxe Pizza,monday,7,13,S,3
The Classic Deluxe Pizza,monday,7,14,S,1
The Classic Deluxe Pizza,monday,7,15,M,3
The Classic Deluxe Pizza,monday,7,16,L,1
The Classic Deluxe Pizza,monday,7,17,L,1
The Classic Deluxe Pizza,monday,7,17,S,2
The Classic Deluxe Pizza,monday,7,18,L,1
The Classic Deluxe Pizza,monday,7,19,S,1
The Classic Deluxe Pizza,monday,7,20,M,2
The Classic Deluxe Pizza,monday,8,11,L,1
The Classic Deluxe Pizza,monday,8,11,M,1
The Classic Deluxe Pizza,monday,8,12,L,1
The Classic Deluxe Pizza,monday,8,12,M,3
The Classic Deluxe Pizza,monday,8,12,S,3
The Classic Deluxe Pizza,monday,8,13,M,5
The Classic Deluxe Pizza,monday,8,13,S,1
The Classic Deluxe Pizza,monday,8,14,M,4
The Classic Deluxe Pizza,monday,8,15,S,2
The Classic Deluxe Pizza,monday,8,16,M,1
